temperature,relative humidity,wind speed,surface pressure
35.83000183,97.56,10.23,100.82
36.38000107,93.56,7.3,100.48
37.77999878,92.19,12.14,100.29
37.40000153,93.25,11.47,99.57
35.81999969,92.31,8.37,99.63
36.43999863,93.62,5.69,99.89
36.25,97.81,4.55,99.71
34.68999863,100,5.41,100.1
35.84000015,99.81,13.12,99.14
36.88999939,96.5,9.63,99.68
38.08000183,96.81,9.05,100.92
36.61000061,99.56,6.95,102.04
33.52999878,97.94,4.98,102.38
32.52000046,96.62,3.45,102.55
32.43999863,96.25,5.39,102.9
32.81000137,96.62,5.78,103.13
35.52999878,96.75,7.36,102.64
36.88999939,99.12,8.05,102.23
37.63000107,99.94,8.71,101.93
37.31000137,96.69,6.35,101.95
36.97999954,99.44,5.79,101.8
36.88000107,93.69,7.58,102
37.52000046,96,6.34,101.99
38.31000137,95.81,4.37,102.05
38.34999847,95.44,4.56,101.97
39.31999969,93.25,7.45,101.72
37.75999832,93.69,8.97,102.05
38.63999939,94.94,7.3,103.1
39.09999847,96.06,4.37,103.16
38.88000107,98.06,15.09,101.38
37.59999847,96.19,11.1,100.24
38.54000092,90.06,3.21,101.46
37.59000015,97.44,7.29,101.46
37.56999969,97.5,7.07,101.42
38.25999832,93.62,6.28,101.74
38.02999878,92.56,4.53,102.42
36.81000137,96.62,7.79,102.91
35.97000122,100,5.33,102.64
34.52999878,95.19,6.38,101.69
34.70000076,99.75,8.87,101.44
34.04000092,95.31,8.42,101.08
33.83000183,93,9.87,102.01
34.95000076,94.75,7.34,102.88
35.72000122,84.62,3.88,103.47
36.95999908,95.06,8.63,103.54
38.41999817,91.19,6.57,102.58
39.29999924,92,6.54,102.33
39.99000168,91.94,9.23,102.38
40.90000153,91.81,8.02,102.82
41.09999847,92.31,4.96,103.08
41.56999969,95.5,3.37,102.82
41.47999954,99.19,4.9,102.2
40.52999878,97.88,7.84,102.06
41.33000183,94.19,4.93,101.67
41.86999893,90.38,5.87,100.88
41.38000107,89.5,6.98,100.94
41.61999893,93.81,6.62,101.15
42.5,94.19,11.45,100.57
40.75,93.69,7.75,101.14
40.29999924,94.81,11.3,100.62
39.99000168,87.69,6.84,101.17
40.38999939,92.25,4.91,101.97
38.38999939,91.56,4.65,102.39
38.11000061,89.31,4.88,102.46
37.20999908,89.12,4.62,102.26
37.54000092,96.94,4.9,102.16
39.02000046,93.88,4.34,102.75
39.75,92,2.98,103.22
38.74000168,95.75,3.49,103.27
39.91999817,97.88,7.59,102.75
37.49000168,97.19,6.56,102.43
39.36999893,95.75,4.05,102.39
37.79999924,92.12,4.31,102.42
37.70999908,93.38,4.42,102.59
39.65000153,96.62,2.17,102.75
40.25,94.06,3.2,102.76
38.68000031,95.25,5.18,103.23
40.31000137,96.31,5.53,103.17
40.31999969,90.75,8.58,102.88
40.59000015,90.38,5.31,102.79
41.97000122,89.75,8.05,102.78
42.61999893,89.56,6.98,102.41
42.99000168,85.38,5.78,102.65
42.66999817,88.69,9.44,101.57
43.24000168,90.38,8.77,100.67
43.29999924,86.19,2.94,100.78
42.90999985,87.38,2.97,100.84
43.40000153,88.44,4.74,101.41
43.93999863,94.19,3.09,101.47
44.59000015,94.88,4.33,101.1
44.56000137,90,3.77,100.97
43.20000076,88.75,6.34,100.32
41.83000183,90.56,5.8,100.21
40.38999939,93.19,11.08,99.93
39.99000168,95,7.41,98.85
38.09999847,88.94,5.8,99.67
40.06999969,96.44,9.67,99.62
39.29000092,90.31,8.52,100.89
36.36999893,88.75,7.94,100.92
38.47000122,86.56,2.59,101.04
39.27999878,89.88,5.49,100.81
39,91.94,11.98,101.05
40.04999924,90,7.12,101.61
40.02999878,92.69,7.4,101.09
40.43000031,96.19,7.59,100.5
36.63999939,97.06,5.43,100.43
37.54000092,92.88,9.29,100.4
36.43999863,95.62,7.01,100.71
33.27999878,95.88,10.03,100.24
32.40999985,97.75,5.01,100.12
30.92000008,92.94,4.32,100.53
31.67000008,93,5.86,101.41
33,96.69,8.19,101.47
32.86000061,95.38,3.52,101.09
31.35000038,96.5,5.41,100.95
31.64999962,97.81,5.88,101.37
32.63000107,97.62,5.96,101.44
32.11000061,97.5,7.76,100.77
32.04000092,97.69,6.2,100.38
32.84999847,97.5,3.5,99.73
33.38000107,97.62,4.45,100.33
34.38000107,97.19,4.21,100.39
33.88000107,96.75,7.28,99.97
32.16999817,93.06,9.02,100.83
32.63000107,97.06,9.25,100.83
32.50999832,94,8.03,100.26
34.59000015,92,5.15,100.13
34.93999863,93.88,8.3,100.61
34.77999878,94.31,9.95,101.06
34.38000107,96,8.35,100.24
35.43000031,96.25,6.23,100.3
31.87000084,97.5,3.53,100.24
31.45999908,97.38,5.34,100.78
29.88999939,91.31,4.99,101.45
30.46999931,97.19,4.23,101.34
32.5,95.25,2.21,101.23
33.59999847,97.06,3.81,101.04
32.84999847,97.44,4.45,100.98
30.92000008,96.31,2.77,101.19
31.78000069,92.94,2.8,101.98
31.47999954,97,3.95,101.92
30.31999969,96.94,4.73,101.26
30.23999977,96.25,3.34,100.88
30.80999947,95.31,2.93,100.73
30.03000069,94.56,1.97,100.66
30.32999992,97.38,4.17,100.82
30.01000023,97.25,3.66,101.04
30.30999947,95.56,8.27,100.52
30.90999985,94.44,4.56,100.55
30.89999962,94.88,2.65,100.83
29.13999939,95.94,3.19,100.94
30.55999947,96.12,5.3,100.47
31.18000031,96.44,4.91,99.83
31.29999924,96.75,5.99,99.57
31.40999985,95.31,11.52,99.44
31.86000061,93.88,9.3,100.36
30.88999939,96,9.34,99.97
31.06999969,93.62,8.3,99.86
31.43000031,97.31,3.87,99.69
30.39999962,97,4.6,99.11
31.52000046,97.5,1.59,99.31
32.25999832,96.81,5.56,99.6
31.10000038,90,14.51,99.29
30.09000015,92.25,13.05,99.73
31.96999931,90,5.56,100.08
32.24000168,94.62,2.52,100.38
32.50999832,94.19,6.73,100.14
32.47000122,96.25,6.48,100.33
32.74000168,96.19,6.8,100.57
33.09000015,96.56,5.39,101.13
32.40999985,97.12,4.25,101.37
30.94000053,96.62,3.45,101.39
29.10000038,97.19,6.03,100.8
30.39999962,97,4.84,99.64
31.42000008,95.88,1.66,99.93
31.65999985,95.25,2.91,100.8
30.10000038,96.88,3.02,101.29
31.03000069,95.19,9.91,100.75
30.54999924,97,6.58,100.2
29.5,95.44,7.91,100.77
30.15999985,91.38,12.46,101.12
29.15999985,93.12,11.95,101.7
28.81999969,97.62,6.45,101.78
30.37999916,97.81,7.34,101.75
31.07999992,98.31,5.14,101.57
32.09999847,98.06,6.02,100.93
32.06000137,97.44,5.36,100.15
32.56999969,96.06,5.15,100.96
32.65999985,95.56,7.85,101
32.22999954,93,8.16,101.18
31.65999985,97.62,10.52,101.98
29.68000031,89.69,10.15,101.93
30.42000008,87.38,7.93,101.52
30.55999947,97.88,3.92,100.68
32.06999969,99.12,9.32,100.23
31.87999916,90.19,4.14,100.55
30.64999962,92.25,2.78,100.9
31.31999969,93.06,7.67,100.23
31.04999924,95,9.34,99.07
30.65999985,86.19,17.17,99.38
31.86000061,89.56,12.01,100.84
31.93000031,93.25,11.41,101.96
30.22999954,92.94,10.09,102.39
31.84000015,93.62,14.01,102.51
30.5,93.44,14.25,102.5
31.21999931,97.12,9.7,102.18
31.54000092,98.31,7.74,102.2
31.56999969,95.75,8.73,101.91
30.79999924,93.81,6.29,101.61
30.90999985,94.25,7.37,100.79
30.96999931,93.88,2.96,100.27
31.81999969,94.19,3.32,100.51
33.20999908,90.5,4.55,100.83
31.01000023,93.88,5.85,100.91
31.54000092,91.5,7.41,101.22
31.5,92.62,9.81,100.83
31.12999916,93.94,5.28,101.01
31.29000092,92.06,3.4,101.51
31.42000008,84.5,4.27,101.34
31.43000031,93.62,9.33,100.81
31.45000076,93.75,10.52,100.88
31.45000076,88.38,10.08,100.74
31.21999931,93.62,8.28,100.22
30.97999954,97.75,11.09,100.3
29.52000046,100,9.81,100.59
29.12999916,100,8.8,100.48
29.76000023,100,6.86,100.48
30.30999947,100,3.92,100.53
30.56999969,98.44,9.82,100.35
31.27000046,98.81,7.36,99.64
29.69000053,95.56,3.48,99.08
29.69000053,99.38,7.89,98.96
29.23999977,99.62,10.8,98.86
28.78000069,99.94,14.12,98.18
28.68000031,98.56,10.51,98.12
28.60000038,94.94,7.86,98.68
29.96999931,93.81,6.93,99.02
31.03000069,95.62,8.26,99.94
30.43000031,99.88,8.7,100.95
30.51000023,99.5,6.97,101.34
29.13999939,97.25,6.87,101.29
28.82999992,98.38,6.69,101.17
28.69000053,100,4.04,101.49
29.15999985,98.5,4.31,101.32
28.72999954,100,9.33,101.56
28.12999916,98.56,6.23,102.64
28.53000069,98.88,5.45,102.67
28.32999992,97.81,7.56,101.71
28.01000023,100,7.7,101.69
27.70999908,98.44,7.13,102.03
27.73999977,99.5,5.49,101.3
27.88999939,99.94,5.22,100.5
28.42000008,98.12,11.1,99.82
28.20000076,96.81,10.76,100.38
28.38999939,99.94,9.43,100.44
28.06999969,92.88,11.05,100.46
27.54999924,98.12,9.92,100.2
27.14999962,97.62,8.77,100.19
27.03000069,99,10.27,100.46
28.12000084,93.81,7.83,100.6
28.25,96.81,11.35,100.49
27.89999962,94.94,9.54,100.59
27.82999992,100,7.83,101.12
27.31999969,99.62,10.02,101.8
27.90999985,96,7.09,102.5
27.51000023,99.31,3.32,102.99
27.31999969,98.56,9.17,102.74
27.20000076,99.25,14.1,102.17
26.78000069,100,7.45,102.01
26.38999939,100,8.47,100.9
26.42000008,99.69,8.93,100.57
25.97999954,97.19,12.07,100.27
24.82999992,94.38,12.38,100.88
24.57999992,98.56,11.09,101.95
24.81999969,99.44,9.44,102.28
25.45999908,99.56,7.58,101.31
25.69000053,98.06,7.27,100.77
25.77000046,98.75,7.84,100.6
26.53000069,98.62,7.62,100.96
26.04999924,100,8.35,100.92
26.22999954,100,9.2,101.15
26.52000046,100,5.31,101.74
27.02000046,99.75,4.41,101.09
27.02000046,100,6.68,101.09
26.72999954,98.25,9.41,101.29
27.13999939,100,6.48,101.66
27.90999985,97.81,14.04,99.89
26.84000015,98.31,14.16,99.84
27.42000008,99.56,9.4,100.25
27.89999962,99.62,7.55,99.91
27.12000084,100,3.45,99.94
24.22999954,99.12,2.64,99.93
20.89999962,99.12,7.5,99.39
21.77000046,98.06,8.51,98.93
23,94.81,3.48,99.93
24.30999947,98.38,6.35,100.34
24.95999908,98.88,10.25,100.12
24.86000061,98.69,13.93,99.08
23.37999916,97.38,11.43,99.67
19.64999962,96.75,10.5,99.69
22.56999969,96.88,6.1,99.84
24.32999992,96.69,4.48,100.28
25.56999969,97.75,4.09,100.57
23.05999947,99.31,4.03,100.89
23.52000046,100,7.91,100.47
24.45999908,100,8.78,99.97
25.61000061,99.75,13.95,99.75
26.23999977,97.38,19.23,98.5
27.37000084,99.75,13.25,97.77
27.55999947,98.69,9.92,98.52
27.95999908,96.12,12.75,99.37
28.14999962,98.12,14.88,98.6
27.97999954,99.81,10.52,98.25
26.44000053,99.44,7.77,98.26
23.94000053,98.19,6.88,98.97
25.13999939,92.88,3.85,100.04
26.97999954,99.38,9.08,100.56
26.85000038,95.12,6.73,101.47
27.15999985,92.06,12.41,101.78
26.88999939,97,7.3,102.03
26.62000084,99,4.08,102.52
26.14999962,97.5,4.27,102.83
26.53000069,99.62,10.88,102.04
25.48999977,96.12,7.48,100.97
26.12999916,97.25,8.28,101.02
23.56999969,98.94,4.53,101.91
24.04000092,92.94,12.12,101.18
25.86000061,89.69,11.56,101.24
26.85000038,94.69,10.28,101.1
28.90999985,92.19,7.41,100.76
29.79000092,96.06,4.59,100.82
30.05999947,98.44,6.62,101.28
29.54999924,93.31,10.05,101.57
26.55999947,94.38,11.98,101.46
26.32999992,97.88,14.38,100.79
25.10000038,98.81,8.93,99.9
24.42000008,94.62,5.91,99.97
25.82999992,98,8.61,100.53
27.78000069,91.38,16.08,99.16
23.78000069,92.69,7.37,98.09
25.43000031,100,11.02,98.29
25.71999931,97.88,13.57,99.19
22.48999977,98.81,12.02,101.14
26.94000053,95.88,8.04,99.97
28.12000084,95.88,8.67,100.3
28.17000008,99.5,7.7,101.41
27.12999916,99.88,12.32,101.78
30.48999977,95.44,10.56,101.78
31.12000084,94.25,6.96,101.34
31.06999969,92.5,11.31,101.19
29.53000069,91.81,10.17,100.3
27.72999954,88.94,13.95,98.34
27.15999985,99,18.95,97.62
26.86000061,95,9.17,98.07
27.93000031,95.69,9.62,99.91
28.63999939,99.62,10.35,101.12
29.60000038,100,10.15,101.76
29.71999931,100,10.97,100.86
30.23999977,100,11.01,100.19
30.79999924,99.81,11.4,100.06
30.53000069,100,7.62,100.91
30.95999908,100,3.44,101.46
31.87999916,100,7.52,101.41
31.38999939,99.81,6.51,101.41
32.54000092,97.56,6.38,101.21
33.13999939,98.12,7.27,100.34
34.08000183,97.81,6.44,100.45
34.68999863,94.69,5.67,102.82
35.13999939,98.31,8.27,102.35
35.52999878,98.12,7.52,101.97
34.93000031,97.88,5.98,102.93
35.84000015,98.38,2.61,103.22
36.18000031,99.12,3.59,103.03
36.24000168,96.38,12.71,101.68
36.97999954,90.88,13.52,100.79
37.83000183,94.31,7.28,102.3
36.86999893,88.75,14.77,101.06
35.15000153,90.94,8.29,102.94
34.93000031,97.5,8.8,103.6
35.41999817,89.81,13.38,103.13
36.38999939,96.94,6.8,102.57
37.63000107,98.62,5.12,102.06
38.47000122,97.06,10.28,101.99
37.81000137,98.12,7.19,102.52
38.20999908,100,6.87,103.15
38.06999969,98.19,7.11,103.13
38.29000092,97.5,5.31,102.99
39.65999985,96.69,6.59,102.24
40.31000137,97.75,5.92,101.4
40.36000061,93.31,9.95,100.38
40.56000137,91.75,6.61,101.31
40.91999817,96.31,8.57,100.86
40.20999908,90.88,5.25,102.29
38.79000092,88,3.58,102.86
35.81000137,100,11.26,102.62
35.77000046,99.62,8.85,102.74
37.59000015,100,9.09,102.75
34.34000015,99.62,7.91,103.18
35.06000137,96.94,7.64,103.75
35.70999908,99.31,5.03,103.66
36.34999847,99.75,6.62,103.32
38.00999832,96.75,6.08,103.13
38.47000122,93.12,8.28,102.75
39.95000076,94.31,7.01,102.21
41.06000137,97.12,6.26,101.92
41.15000153,92.06,7.95,102.19
40.93999863,99.44,8.89,102.24
41.06999969,95.69,14.92,101.92
40.77000046,93.38,16.66,100.78
40.74000168,91.56,19.12,99.45
37.29000092,97.06,13.25,99.82
33.29000092,95.94,10.79,101.26
34.81999969,89.31,4.62,102.13
36.49000168,98.44,7.47,100.69
37.75999832,99.12,8.86,99.39
38.88000107,95.94,8.4,101.84
40.40000153,98.19,7.07,102.2
40.99000168,93.06,9.2,101.82
41.29000092,87.31,7.12,101.1
41.04000092,94.94,8.51,98.99
41.15000153,92.19,11.67,99.54
41.70000076,93.38,10.62,100.93
42.22999954,95.06,8.98,101.74
42.52000046,89.94,8.73,102.06
42.90000153,88.62,6.47,102.24
43.15000153,91.75,8.19,100.86
43.24000168,92.31,9.16,101.39
42.68000031,88.44,4.22,101.82
41.43000031,91.62,6.23,101.99
42.34000015,85.69,6.5,102.06
43.06999969,92.06,15.71,100.85
43.25999832,97.06,11.86,99.9
43.83000183,94.88,5.7,100.37
43.95000076,95,4.85,101.03
44.5,92.94,4.77,101.5
44.63999939,94.5,5.2,101
44.52000046,88.75,5.27,101.25
43.74000168,90.5,8.2,101.22
45.04000092,84.31,11.77,100.57
45.36000061,89.06,4.68,100.86
45.25,92.75,5.56,101.63
45.45999908,96.56,6.53,101.85
45.20000076,95.62,4.63,101.51
46.09999847,85.44,9.71,100.67
44.13000107,87.12,9.58,100.41
41.70000076,82.25,9.99,101.61
38.34999847,82.88,4.44,101.64
37.45999908,92.56,8.15,101.64
40.34000015,97.31,4.7,101.81
42.91999817,95.25,10.41,101.73
42.29999924,89.5,5.35,102.65
41.54000092,84.81,2.72,102.9
39.88999939,89.94,6.4,102.43
35.40999985,85.56,11.88,101.87
34.86999893,88,14.01,101.81
38.79000092,85.56,8.3,101.85
39.02000046,90.88,5.62,102.15
37.61000061,93.25,8.08,101.08
36.29999924,92.19,7.32,100.29
35.91999817,91.19,4.16,100.02
35.52000046,95.69,3.45,100.38
34.59999847,93.69,3.16,100.8
33.75999832,88.19,6.39,101.64
31.70000076,89.5,7.4,102.08
29.78000069,93.94,10.33,101.24
32.61000061,96.56,6.07,100.85
31.60000038,95.06,8.44,100.72
32.70999908,89.75,3.77,100.22
31.89999962,91.5,4.31,100.17
34.54999924,90,3.76,100.49
35.75,91.5,5.56,100.7
35.15000153,92.12,8.27,100.88
33.75,97.5,8.98,100.33
34.20000076,92.44,9.02,100.71
35.59000015,91.94,7.47,101.86
33.02000046,96.75,7.93,100.92
27.79999924,94.12,8.11,100.46
28.61000061,93.56,4.84,101.68
29.19000053,94.94,3.26,101.38
30.30999947,90.12,1.35,101.64
32.15000153,94.25,4.54,101.67
31.78000069,90.19,6.02,101.8
32.13000107,86.62,2.03,101.73
30.46999931,88.5,3.2,101.6
31.13999939,89.31,7.73,100.69
31.72999954,96.75,10.43,98.96
31.29999924,97,8.27,98.77
32.04000092,96.69,4.58,99.55
31.98999977,94.25,7.38,100.09
32.59999847,95.31,6.31,100.65
31.71999931,95.12,5,100.97
32.47999954,93.81,3.14,101.18
31.87999916,96.38,3.44,101.12
31.31999969,96.81,5.6,101.17
32.22999954,95.19,4.88,101.64
32.18000031,97.56,6.02,102.02
31.14999962,96.62,5.24,102.33
30.70999908,97.69,1.88,102.58
32.06999969,97.19,4.13,102.34
30.31999969,97.88,3.79,101.97
31.27000046,97.81,4.26,101.56
32.34999847,98.5,5.3,101.41
32.22999954,98.19,6.58,101.2
31.81999969,98.44,5.33,101.41
32.45999908,98.69,3.67,101.51
32.43999863,97.88,2.72,101.42
32.52000046,97.12,3.41,101.52
31.79000092,95.81,5,101.64
32,97.94,7.5,101.36
31.19000053,98.25,5.65,101.87
32.41999817,98,5.87,101.53
31.22999954,97.06,10.73,100.31
29.11000061,94.06,11.88,100.67
30.96999931,96.31,7.9,101.13
32.15999985,96.19,8.3,100.86
32.86999893,93.5,7.94,100.91
29.53000069,95.31,8.55,100.74
29.63999939,97.25,5.65,100.96
29.15999985,95.44,4.4,101.39
28.79999924,94.94,8.41,101.46
29.88999939,93.94,7.52,101.94
31.23999977,96.38,8.72,101.78
31.82999992,91.81,3.25,101.91
31.84000015,94.38,3.88,101.8
32.02999878,94.88,4.98,101.72
30.39999962,97.06,5.52,101.36
29.81999969,95.75,5.23,100.69
27.46999931,97.44,9.8,100.06
28.71999931,95.88,8.45,99.97
30.21999931,96.38,5.24,100.38
31.77000046,94.38,2.66,100.43
32.36999893,89.12,1.23,100.41
30.45999908,93.19,5.65,100.57
29.44000053,94.88,7.88,100.92
29.64999962,92.06,4.13,101.17
31.01000023,88,3.3,101.17
29.55999947,79.31,1.69,101.13
28.07999992,92.69,7.63,100.92
30.61000061,95.5,8.44,100.95
30.39999962,97.38,5.76,100.76
29.14999962,93.5,6.4,100.24
27.89999962,94.94,10.82,99.73
28.61000061,96.31,8.91,98.89
28.84000015,96.31,8.49,98.58
28.20999908,92.81,9.92,99.23
29,93.56,6.45,100.31
29.82999992,92.75,9.84,100.44
31.07999992,91.19,11.13,100.04
30.42000008,85.62,8.7,100.14
30.81999969,83.88,6.8,99.6
30.87000084,89.06,6.24,100.1
31.59000015,98.06,5.93,100.12
30.01000023,94.25,6.57,100.62
30.75,86.06,8.3,101.33
31.28000069,90.94,8.74,102.55
31.44000053,88.12,3.81,102.26
32.81000137,95.56,7.92,102.16
32.02999878,93.5,10.98,101.6
31.62999916,96.75,7.77,100.82
31.70999908,92.56,8.41,101.27
32.04000092,77.62,2.67,102.2
32.91999817,77.38,5.16,102.13
33.13999939,89.06,6.09,102.49
33.38000107,87.94,4.53,102.81
32.88999939,88.56,4.3,101.97
33.58000183,95.75,5.48,101.21
34,90.5,5.29,100.97
33.65999985,92.94,12.39,99.84
33.72000122,89.62,9.74,100.74
33.61999893,90.62,5.88,101.2
33.72000122,97.06,9.09,101.03
33.70999908,97.69,4.45,101.06
33.45999908,97.56,4.98,101.41
33.18999863,94.31,4.5,102.06
33.29999924,93.5,4.72,102.42
34.00999832,97.06,9.83,102.21
34.49000168,97.44,11.72,101.57
33.93999863,96.88,8.66,101.09
33.09999847,94.75,13.91,100.33
33.65000153,85.81,5.82,100.88
33.27999878,90.69,7.62,101.62
33.08000183,87.5,6.66,101.53
32.09000015,90.81,5.05,101.21
30.37999916,88.06,4.53,101.69
31.47999954,76.88,5.44,100.99
30.73999977,85.94,11.05,99.92
29.12000084,98.19,11.34,100.29
31.29000092,98.94,5.91,100.38
31.46999931,96.19,9.59,100.54
32.09000015,86.25,10.2,100.51
32.24000168,84.94,9.62,101.16
32.95999908,83.62,6.82,101.28
32.68999863,97.94,7.45,100.75
33.31999969,95.44,5.34,99.87
32.97000122,100,8.24,100.09
32.86000061,100,9.86,101.02
32.75999832,93.88,4.38,101.88
32.50999832,94.12,6.17,101.8
32.31000137,100,4.83,102.12
31.92000008,90.38,4.34,101.55
31.75,91.88,6.17,100.58
31.78000069,94.06,5.95,100.41
30.90999985,88.31,8.73,100.91
30.18000031,87.75,10.27,101.13
31.04000092,76.44,9.52,101.69
30.78000069,77.75,8.23,102.18
30.56999969,77.62,12.59,102.42
30.05999947,85.81,12.43,101.88
30.20999908,91.38,7.54,101.91
30.04000092,90,11.82,101.7
30.03000069,90.44,5.62,102.06
30.47999954,93.69,7.05,101.25
30.68000031,87.62,2.78,101.41
30.37999916,92.25,8.1,100.5
29.26000023,98.81,7.25,101.67
29.36000061,98.69,7.54,102.09
29.39999962,98.69,6.99,102.65
30.01000023,88.88,7.7,101.52
29.84000015,97.5,8.32,99.94
29.84000015,96.62,8.25,100.39
29.12999916,100,9.89,101.29
28.92000008,100,8.6,101.38
28.84000015,99.56,7.32,101.52
28.36000061,98,5.51,101.54
28.35000038,98,7.11,101.21
28.35000038,81.25,9.94,101.06
27.62999916,78.5,13.18,100.99
27.31999969,82.56,15.37,100.3
26.82999992,89.75,11.64,99.82
26.55999947,85.44,11.81,100.11
26.40999985,78.25,11.64,100.48
26.27000046,84.19,9.5,100.57
26.30999947,86.56,4.11,99.92
26.79999924,89.12,8.39,99.58
28.60000038,92,9.88,100.95
29.54999924,100,4.88,102.45
28.77000046,84.06,3.07,102.3
28.34000015,72.88,4.69,101.56
27.93000031,83.31,7.06,100.75
28.31999969,92.88,9.1,99.07
28.26000023,87.75,4.12,98.32
27.54000092,92.19,9.09,98.35
29.46999931,100,7.06,100.21
29.37000084,94.5,6.62,100.08
30.26000023,98.56,10.77,98.65
31.42000008,86.31,10.35,99.63
27.90999985,98.94,10.62,100.29
27.20000076,89.25,15.16,101.07
28.29999924,90.88,13.3,101.98
27.95000076,92.19,8.77,102.27
27.94000053,80.44,13.44,100.7
27.61000061,83.81,10.52,99.76
26.38999939,86.38,6.22,100.81
26.82999992,92.31,14.27,100.52
26.61000061,93.44,13.3,100.43
27.05999947,89.62,11,100.1
27.07999992,86.62,19.7,98.74
26.35000038,94.75,13.11,100.14
28.43000031,93.69,6.44,102.13
28.45000076,86.69,8.31,102.55
27.65999985,90.94,8.38,102.3
27.95000076,90.19,14.48,102.1
28.76000023,86.12,9.43,102.25
28.88999939,78.81,5.47,102.9
22.26000023,79.88,11.62,102.02
24.18000031,88.62,7.65,101.4
24.79999924,94.06,9.49,101.06
25.88999939,100,7.07,102.19
26.87000084,93,4.71,102.01
25.87999916,86.62,5.91,100.06
25.62999916,96.44,14.93,100.12
25.73999977,100,12.71,100.44
25.98999977,100,8.92,100.58
26.37999916,89.44,13.33,100.04
25.25,92.88,16.53,98.05
26.70000076,95.62,12.51,99.89
26.20000076,100,14.46,100.69
27,100,9.38,101.79
26.94000053,100,7.01,102.66
25.56999969,100,9.87,103.27
25.20999908,99.94,12.29,103.4
25.70000076,99.62,12.31,103.89
27.20000076,91.25,9.09,104.23
26.44000053,83.38,7.39,103.44
26.78000069,82.81,3.41,102.73
24.96999931,87.62,6.7,102.39
25.37999916,98.81,10.12,101.83
24.68000031,99.31,11.2,101.38
25.55999947,99.94,13.15,101.22
26.62000084,100,12.59,101.14
28.5,100,10.8,101.16
28.56999969,100,6.93,101.17
28.72999954,100,7.69,101.14
28.20999908,100,7.08,101.52
25.97999954,100,5.51,101.91
